base_design_id,city,design_id,energy_design_id,design_schema_version,room_type,room_width_m,room_depth_m,room_height_m,floor_area_m2,volume_m3,aspect_ratio,orientation,orientation_deg,window_wall_ratio,shading_depth_m,glazing_type,wall_u_category,wall_u_value_w_m2k,roof_u_value_w_m2k,floor_u_value_w_m2k,glazing_u_value,shgc,vlt,energy_simulation_ready
base_0361,Sanliurfa,Sanliurfa_base_0361,ext_sanliurfa_0361,classguard_v2_external_frozen_1,classroom,6.1606,7.2816,3.6421,44.859054,163.382936,1.181974,N,0,0.28856,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0362,Sanliurfa,Sanliurfa_base_0362,ext_sanliurfa_0362,classguard_v2_external_frozen_1,classroom,6.2295,9.2812,3.1283,57.816931,180.869701,1.489885,S,180,0.30428,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0363,Sanliurfa,Sanliurfa_base_0363,ext_sanliurfa_0363,classguard_v2_external_frozen_1,classroom,6.0489,8.4472,3.2813,51.096423,167.665047,1.396492,S,180,0.34836,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0364,Sanliurfa,Sanliurfa_base_0364,ext_sanliurfa_0364,classguard_v2_external_frozen_1,classroom,7.1862,9.0878,3.1205,65.306765,203.788915,1.264609,W,270,0.29185,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0365,Sanliurfa,Sanliurfa_base_0365,ext_sanliurfa_0365,classguard_v2_external_frozen_1,classroom,7.8927,9.8116,3.7841,77.43944,293.041493,1.243129,E,90,0.28532,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0366,Sanliurfa,Sanliurfa_base_0366,ext_sanliurfa_0366,classguard_v2_external_frozen_1,classroom,7.5831,9.4088,3.5639,71.347734,254.277259,1.240754,S,180,0.3051,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0367,Sanliurfa,Sanliurfa_base_0367,ext_sanliurfa_0367,classguard_v2_external_frozen_1,classroom,8.4966,9.6823,3.0486,82.266224,250.792763,1.13955,S,180,0.21412,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0368,Sanliurfa,Sanliurfa_base_0368,ext_sanliurfa_0368,classguard_v2_external_frozen_1,classroom,8.1434,9.4989,3.5766,77.353065,276.663463,1.166464,S,180,0.3634,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0369,Sanliurfa,Sanliurfa_base_0369,ext_sanliurfa_0369,classguard_v2_external_frozen_1,classroom,7.3633,8.3567,3.0782,61.532354,189.408585,1.134916,W,270,0.36113,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0370,Sanliurfa,Sanliurfa_base_0370,ext_sanliurfa_0370,classguard_v2_external_frozen_1,classroom,7.3349,9.5511,3.6073,70.056422,252.711855,1.302152,N,0,0.43446,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0371,Sanliurfa,Sanliurfa_base_0371,ext_sanliurfa_0371,classguard_v2_external_frozen_1,classroom,7.7543,9.2675,3.2383,71.862782,232.715566,1.195148,N,0,0.31656,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0372,Sanliurfa,Sanliurfa_base_0372,ext_sanliurfa_0372,classguard_v2_external_frozen_1,classroom,8.4641,9.9236,3.1812,83.994196,267.206164,1.172433,N,0,0.20742,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0373,Sanliurfa,Sanliurfa_base_0373,ext_sanliurfa_0373,classguard_v2_external_frozen_1,classroom,6.4996,7.962,3.3617,51.749713,173.967514,1.224989,W,270,0.30021,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0374,Sanliurfa,Sanliurfa_base_0374,ext_sanliurfa_0374,classguard_v2_external_frozen_1,classroom,6.504,10.0043,3.4683,65.068071,225.672477,1.538171,E,90,0.29841,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0375,Sanliurfa,Sanliurfa_base_0375,ext_sanliurfa_0375,classguard_v2_external_frozen_1,classroom,7.5979,7.7346,3.725,58.766283,218.903899,1.017986,N,0,0.34475,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0376,Sanliurfa,Sanliurfa_base_0376,ext_sanliurfa_0376,classguard_v2_external_frozen_1,classroom,6.8299,8.3928,3.7986,57.32196,217.744021,1.228841,N,0,0.34697,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0377,Sanliurfa,Sanliurfa_base_0377,ext_sanliurfa_0377,classguard_v2_external_frozen_1,classroom,7.3004,7.8635,3.3897,57.406635,194.592887,1.077129,E,90,0.38654,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0378,Sanliurfa,Sanliurfa_base_0378,ext_sanliurfa_0378,classguard_v2_external_frozen_1,classroom,6.7843,7.2155,3.247,48.952224,158.946863,1.063556,E,90,0.20546,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0379,Sanliurfa,Sanliurfa_base_0379,ext_sanliurfa_0379,classguard_v2_external_frozen_1,classroom,7.9451,8.5858,3.1527,68.215768,215.061521,1.080642,S,180,0.43796,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0380,Sanliurfa,Sanliurfa_base_0380,ext_sanliurfa_0380,classguard_v2_external_frozen_1,classroom,7.2426,8.8092,3.5918,63.801354,229.158843,1.216293,S,180,0.34426,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0381,Sanliurfa,Sanliurfa_base_0381,ext_sanliurfa_0381,classguard_v2_external_frozen_1,classroom,6.3994,10.2568,3.5536,65.637528,233.247158,1.60276,N,0,0.32992,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0382,Sanliurfa,Sanliurfa_base_0382,ext_sanliurfa_0382,classguard_v2_external_frozen_1,classroom,8.0988,8.5523,3.2433,69.263168,224.644321,1.056004,E,90,0.26774,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0383,Sanliurfa,Sanliurfa_base_0383,ext_sanliurfa_0383,classguard_v2_external_frozen_1,classroom,6.0464,8.2803,3.4108,50.065671,170.766137,1.369453,S,180,0.28181,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0384,Sanliurfa,Sanliurfa_base_0384,ext_sanliurfa_0384,classguard_v2_external_frozen_1,classroom,6.4314,9.036,3.6352,58.114598,211.258771,1.404973,E,90,0.31077,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0385,Sanliurfa,Sanliurfa_base_0385,ext_sanliurfa_0385,classguard_v2_external_frozen_1,classroom,6.6335,8.9732,3.3856,59.524408,201.523849,1.352709,E,90,0.33177,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0386,Sanliurfa,Sanliurfa_base_0386,ext_sanliurfa_0386,classguard_v2_external_frozen_1,classroom,6.0818,10.1765,3.6903,61.891613,228.396456,1.673276,E,90,0.42254,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0387,Sanliurfa,Sanliurfa_base_0387,ext_sanliurfa_0387,classguard_v2_external_frozen_1,classroom,7.7319,9.8572,3.4141,76.214182,260.203602,1.274876,E,90,0.4443,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0388,Sanliurfa,Sanliurfa_base_0388,ext_sanliurfa_0388,classguard_v2_external_frozen_1,classroom,7.4584,9.3609,3.0961,69.816988,216.16167,1.255084,E,90,0.32697,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0389,Sanliurfa,Sanliurfa_base_0389,ext_sanliurfa_0389,classguard_v2_external_frozen_1,classroom,7.6157,9.8169,3.2574,74.762653,243.532599,1.289023,S,180,0.38107,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0390,Sanliurfa,Sanliurfa_base_0390,ext_sanliurfa_0390,classguard_v2_external_frozen_1,classroom,6.5231,8.012,3.1136,52.263719,162.726829,1.228247,S,180,0.40153,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0391,Sanliurfa,Sanliurfa_base_0391,ext_sanliurfa_0391,classguard_v2_external_frozen_1,classroom,6.854,9.5685,3.0477,65.582565,199.875878,1.396031,N,0,0.26333,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0392,Sanliurfa,Sanliurfa_base_0392,ext_sanliurfa_0392,classguard_v2_external_frozen_1,classroom,6.5374,8.1199,3.1861,53.083474,169.127586,1.242071,E,90,0.21954,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0393,Sanliurfa,Sanliurfa_base_0393,ext_sanliurfa_0393,classguard_v2_external_frozen_1,classroom,6.6408,7.3959,3.2536,49.114461,159.798694,1.113713,W,270,0.41651,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0394,Sanliurfa,Sanliurfa_base_0394,ext_sanliurfa_0394,classguard_v2_external_frozen_1,classroom,6.3044,8.3719,3.2448,52.779549,171.259473,1.327946,W,270,0.21206,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0395,Sanliurfa,Sanliurfa_base_0395,ext_sanliurfa_0395,classguard_v2_external_frozen_1,classroom,6.5732,10.1422,3.6432,66.666676,242.883143,1.542951,N,0,0.28926,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0396,Sanliurfa,Sanliurfa_base_0396,ext_sanliurfa_0396,classguard_v2_external_frozen_1,classroom,7.4771,9.2597,3.5557,69.236066,246.185627,1.238401,S,180,0.26597,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0397,Sanliurfa,Sanliurfa_base_0397,ext_sanliurfa_0397,classguard_v2_external_frozen_1,classroom,6.3357,9.4464,3.0172,59.849808,180.580573,1.490969,N,0,0.23375,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0398,Sanliurfa,Sanliurfa_base_0398,ext_sanliurfa_0398,classguard_v2_external_frozen_1,classroom,8.2077,8.453,3.6919,69.37969,256.145051,1.029896,S,180,0.3321,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0399,Sanliurfa,Sanliurfa_base_0399,ext_sanliurfa_0399,classguard_v2_external_frozen_1,classroom,7.5714,10.1986,3.1556,77.218059,243.667228,1.34699,E,90,0.38711,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0400,Sanliurfa,Sanliurfa_base_0400,ext_sanliurfa_0400,classguard_v2_external_frozen_1,classroom,6.8765,9.7161,3.4757,66.812665,232.222701,1.412937,E,90,0.25283,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0401,Sanliurfa,Sanliurfa_base_0401,ext_sanliurfa_0401,classguard_v2_external_frozen_1,classroom,6.0561,7.7776,3.105,47.102221,146.252723,1.284252,N,0,0.27585,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0402,Sanliurfa,Sanliurfa_base_0402,ext_sanliurfa_0402,classguard_v2_external_frozen_1,classroom,6.7996,10.4206,3.1448,70.855578,222.827576,1.532535,E,90,0.32583,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0403,Sanliurfa,Sanliurfa_base_0403,ext_sanliurfa_0403,classguard_v2_external_frozen_1,classroom,6.682,8.9298,3.687,59.668686,220.00035,1.336395,N,0,0.35168,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0404,Sanliurfa,Sanliurfa_base_0404,ext_sanliurfa_0404,classguard_v2_external_frozen_1,classroom,8.0336,8.2064,3.6453,65.926716,240.323458,1.021502,S,180,0.41739,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0405,Sanliurfa,Sanliurfa_base_0405,ext_sanliurfa_0405,classguard_v2_external_frozen_1,classroom,7.7411,9.3159,3.2684,72.115366,235.704985,1.203422,E,90,0.30798,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0406,Sanliurfa,Sanliurfa_base_0406,ext_sanliurfa_0406,classguard_v2_external_frozen_1,classroom,6.1301,7.907,3.7773,48.470052,183.08594,1.289868,N,0,0.44398,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0407,Sanliurfa,Sanliurfa_base_0407,ext_sanliurfa_0407,classguard_v2_external_frozen_1,classroom,7.854,9.5381,3.787,74.911999,283.692153,1.214419,E,90,0.4038,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0408,Sanliurfa,Sanliurfa_base_0408,ext_sanliurfa_0408,classguard_v2_external_frozen_1,classroom,8.4388,8.5501,3.0997,72.1528,223.6551,1.013196,E,90,0.36886,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0409,Sanliurfa,Sanliurfa_base_0409,ext_sanliurfa_0409,classguard_v2_external_frozen_1,classroom,6.4366,10.2961,3.0795,66.271385,204.084162,1.599625,N,0,0.32293,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0410,Sanliurfa,Sanliurfa_base_0410,ext_sanliurfa_0410,classguard_v2_external_frozen_1,classroom,7.8392,9.6904,3.6652,75.964472,278.427252,1.236145,N,0,0.28839,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0411,Sanliurfa,Sanliurfa_base_0411,ext_sanliurfa_0411,classguard_v2_external_frozen_1,classroom,7.5609,7.8234,3.0362,59.152484,179.598429,1.034715,S,180,0.43712,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0412,Sanliurfa,Sanliurfa_base_0412,ext_sanliurfa_0412,classguard_v2_external_frozen_1,classroom,6.7678,9.3749,3.3951,63.447711,215.410385,1.385214,S,180,0.38256,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0413,Sanliurfa,Sanliurfa_base_0413,ext_sanliurfa_0413,classguard_v2_external_frozen_1,classroom,7.6626,7.0872,3.0836,54.30665,167.460173,0.924901,E,90,0.28661,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0414,Sanliurfa,Sanliurfa_base_0414,ext_sanliurfa_0414,classguard_v2_external_frozen_1,classroom,6.79,8.3141,3.3147,56.452776,187.125497,1.224475,W,270,0.3734,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0415,Sanliurfa,Sanliurfa_base_0415,ext_sanliurfa_0415,classguard_v2_external_frozen_1,classroom,6.2035,8.0598,3.3862,49.998564,169.303547,1.299241,N,0,0.22063,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0416,Sanliurfa,Sanliurfa_base_0416,ext_sanliurfa_0416,classguard_v2_external_frozen_1,classroom,8.24,7.4743,3.0631,61.588544,188.652137,0.907079,W,270,0.42304,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0417,Sanliurfa,Sanliurfa_base_0417,ext_sanliurfa_0417,classguard_v2_external_frozen_1,classroom,6.2314,10.1868,3.0763,63.477463,195.272575,1.634759,S,180,0.43683,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0418,Sanliurfa,Sanliurfa_base_0418,ext_sanliurfa_0418,classguard_v2_external_frozen_1,classroom,6.8244,7.206,3.3577,49.176239,165.116736,1.055918,N,0,0.36736,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0419,Sanliurfa,Sanliurfa_base_0419,ext_sanliurfa_0419,classguard_v2_external_frozen_1,classroom,6.1839,7.3479,3.6829,45.438335,167.34445,1.188238,W,270,0.40711,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0420,Sanliurfa,Sanliurfa_base_0420,ext_sanliurfa_0420,classguard_v2_external_frozen_1,classroom,8.3211,7.1196,3.6315,59.242755,215.138082,0.855615,S,180,0.34328,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0421,Sanliurfa,Sanliurfa_base_0421,ext_sanliurfa_0421,classguard_v2_external_frozen_1,classroom,8.0018,9.4225,3.2881,75.39686,247.914346,1.177559,W,270,0.3772,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0422,Sanliurfa,Sanliurfa_base_0422,ext_sanliurfa_0422,classguard_v2_external_frozen_1,classroom,6.8032,9.8101,3.009,66.740555,200.824088,1.441979,E,90,0.20056,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0423,Sanliurfa,Sanliurfa_base_0423,ext_sanliurfa_0423,classguard_v2_external_frozen_1,classroom,6.6756,7.3688,3.6509,49.19169,179.596248,1.103843,W,270,0.24014,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0424,Sanliurfa,Sanliurfa_base_0424,ext_sanliurfa_0424,classguard_v2_external_frozen_1,classroom,7.9838,7.1371,3.5803,56.981175,204.007176,0.893948,S,180,0.41752,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0425,Sanliurfa,Sanliurfa_base_0425,ext_sanliurfa_0425,classguard_v2_external_frozen_1,classroom,7.0438,8.6788,3.157,61.131703,192.991747,1.232107,S,180,0.35758,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0426,Sanliurfa,Sanliurfa_base_0426,ext_sanliurfa_0426,classguard_v2_external_frozen_1,classroom,7.6345,7.5913,3.5856,57.955528,207.807077,0.994339,W,270,0.30324,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0427,Sanliurfa,Sanliurfa_base_0427,ext_sanliurfa_0427,classguard_v2_external_frozen_1,classroom,7.2783,9.4773,3.778,68.978719,260.602177,1.302118,W,270,0.40215,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0428,Sanliurfa,Sanliurfa_base_0428,ext_sanliurfa_0428,classguard_v2_external_frozen_1,classroom,6.5712,9.7367,3.0116,63.981985,192.686706,1.481706,E,90,0.2526,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0429,Sanliurfa,Sanliurfa_base_0429,ext_sanliurfa_0429,classguard_v2_external_frozen_1,classroom,7.5268,9.1824,3.401,69.114134,235.057292,1.219969,E,90,0.42502,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0430,Sanliurfa,Sanliurfa_base_0430,ext_sanliurfa_0430,classguard_v2_external_frozen_1,classroom,7.9115,10.1442,3.0927,80.256338,248.207893,1.282211,E,90,0.32079,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0431,Sanliurfa,Sanliurfa_base_0431,ext_sanliurfa_0431,classguard_v2_external_frozen_1,classroom,6.8436,9.168,3.7279,62.741883,233.89798,1.339647,W,270,0.44797,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0432,Sanliurfa,Sanliurfa_base_0432,ext_sanliurfa_0432,classguard_v2_external_frozen_1,classroom,7.7446,7.0077,3.2405,54.272346,175.867881,0.904853,W,270,0.37397,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0433,Sanliurfa,Sanliurfa_base_0433,ext_sanliurfa_0433,classguard_v2_external_frozen_1,classroom,8.2638,8.9962,3.1075,74.343321,231.023964,1.088624,E,90,0.38879,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0434,Sanliurfa,Sanliurfa_base_0434,ext_sanliurfa_0434,classguard_v2_external_frozen_1,classroom,6.2967,9.1005,3.4308,57.303465,196.594537,1.445279,S,180,0.36186,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0435,Sanliurfa,Sanliurfa_base_0435,ext_sanliurfa_0435,classguard_v2_external_frozen_1,classroom,8.0813,7.797,3.612,63.010299,227.595045,0.964816,W,270,0.20877,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0436,Sanliurfa,Sanliurfa_base_0436,ext_sanliurfa_0436,classguard_v2_external_frozen_1,classroom,6.8812,8.2883,3.0975,57.033436,176.662959,1.204474,E,90,0.31015,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0437,Sanliurfa,Sanliurfa_base_0437,ext_sanliurfa_0437,classguard_v2_external_frozen_1,classroom,7.4214,9.4389,3.394,70.04998,237.750566,1.271852,W,270,0.39564,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0438,Sanliurfa,Sanliurfa_base_0438,ext_sanliurfa_0438,classguard_v2_external_frozen_1,classroom,7.4009,9.9562,3.1993,73.68503,235.738523,1.345273,E,90,0.32496,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0439,Sanliurfa,Sanliurfa_base_0439,ext_sanliurfa_0439,classguard_v2_external_frozen_1,classroom,6.2017,8.9492,3.1831,55.500259,176.663,1.443025,W,270,0.36603,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0440,Sanliurfa,Sanliurfa_base_0440,ext_sanliurfa_0440,classguard_v2_external_frozen_1,classroom,7.5405,9.4674,3.572,71.388902,255.000378,1.255528,N,0,0.32031,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0441,Sanliurfa,Sanliurfa_base_0441,ext_sanliurfa_0441,classguard_v2_external_frozen_1,classroom,6.4951,8.8265,3.5343,57.328663,202.614524,1.35896,E,90,0.44978,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0442,Sanliurfa,Sanliurfa_base_0442,ext_sanliurfa_0442,classguard_v2_external_frozen_1,classroom,6.8861,8.6076,3.2546,59.272791,192.907965,1.250002,S,180,0.22582,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0443,Sanliurfa,Sanliurfa_base_0443,ext_sanliurfa_0443,classguard_v2_external_frozen_1,classroom,8.0526,8.6635,3.1365,69.76386,218.816479,1.075873,W,270,0.40179,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0444,Sanliurfa,Sanliurfa_base_0444,ext_sanliurfa_0444,classguard_v2_external_frozen_1,classroom,7.0816,8.556,3.4651,60.590022,209.952789,1.208199,E,90,0.36874,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0445,Sanliurfa,Sanliurfa_base_0445,ext_sanliurfa_0445,classguard_v2_external_frozen_1,classroom,7.928,7.1057,3.7921,56.333966,213.621736,0.89627,E,90,0.24667,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0446,Sanliurfa,Sanliurfa_base_0446,ext_sanliurfa_0446,classguard_v2_external_frozen_1,classroom,7.7585,9.2099,3.567,71.454694,254.881708,1.187066,E,90,0.42875,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0447,Sanliurfa,Sanliurfa_base_0447,ext_sanliurfa_0447,classguard_v2_external_frozen_1,classroom,8.0721,7.3392,3.2108,59.243096,190.21785,0.90921,N,0,0.31604,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0448,Sanliurfa,Sanliurfa_base_0448,ext_sanliurfa_0448,classguard_v2_external_frozen_1,classroom,8.3665,8.5081,3.0639,71.183425,218.099966,1.016928,W,270,0.40022,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0449,Sanliurfa,Sanliurfa_base_0449,ext_sanliurfa_0449,classguard_v2_external_frozen_1,classroom,7.6093,8.2744,3.2586,62.962743,205.171123,1.087412,N,0,0.28259,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0450,Sanliurfa,Sanliurfa_base_0450,ext_sanliurfa_0450,classguard_v2_external_frozen_1,classroom,8.356,7.7691,3.3974,64.919075,220.558394,0.929766,W,270,0.35617,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0451,Sanliurfa,Sanliurfa_base_0451,ext_sanliurfa_0451,classguard_v2_external_frozen_1,classroom,7.6266,9.3831,3.5132,71.560822,251.406911,1.230322,W,270,0.31633,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0452,Sanliurfa,Sanliurfa_base_0452,ext_sanliurfa_0452,classguard_v2_external_frozen_1,classroom,7.1848,10.4184,3.5404,74.854075,265.012787,1.450057,E,90,0.25441,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0453,Sanliurfa,Sanliurfa_base_0453,ext_sanliurfa_0453,classguard_v2_external_frozen_1,classroom,7.9175,7.5075,3.5279,59.440926,209.699933,0.948212,S,180,0.21599,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0454,Sanliurfa,Sanliurfa_base_0454,ext_sanliurfa_0454,classguard_v2_external_frozen_1,classroom,7.144,10.4886,3.4666,74.93031,259.74986,1.468162,S,180,0.41941,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0455,Sanliurfa,Sanliurfa_base_0455,ext_sanliurfa_0455,classguard_v2_external_frozen_1,classroom,7.3654,9.1731,3.3049,67.562958,223.290094,1.245429,E,90,0.38356,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0456,Sanliurfa,Sanliurfa_base_0456,ext_sanliurfa_0456,classguard_v2_external_frozen_1,classroom,6.7666,9.9097,3.457,67.054539,231.809975,1.464499,E,90,0.32155,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0457,Sanliurfa,Sanliurfa_base_0457,ext_sanliurfa_0457,classguard_v2_external_frozen_1,classroom,6.3469,8.2824,3.3036,52.568079,173.666134,1.304955,W,270,0.27058,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0458,Sanliurfa,Sanliurfa_base_0458,ext_sanliurfa_0458,classguard_v2_external_frozen_1,classroom,6.3826,7.5679,3.2507,48.302627,157.019089,1.185702,W,270,0.25469,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
